status,founded_at,funding_rounds,funding_total_usd,milestones,relationships,lat,lng,category_code_biotech,category_code_consulting,category_code_ecommerce,category_code_education,category_code_enterprise,category_code_games_video,category_code_hardware,category_code_mobile,category_code_network_hosting,category_code_other,category_code_public_relations,category_code_search,category_code_software,category_code_web,country_code_AUS,country_code_BRA,country_code_CAN,country_code_DEU,country_code_ESP,country_code_FRA,country_code_GBR,country_code_IND,country_code_IRL,country_code_ISR,country_code_NLD,country_code_USA,country_code_other,isClosed,active_days
operating,2008,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,51.5073509,-0.1277583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3285.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,1.0,30.267153,-97.7430608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2011,2.0,600000.0,3.0,3.0,1.352083,103.819836,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3285.0
operating,2009,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,26.339806,-81.7786972,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6205.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,2.0,37.7749295,-122.4194155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
operating,2006,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,40.6895314,-74.1744624,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6570.0
operating,2009,1.0,900000.0,2.0,3.0,37.3382082,-121.8863286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2011,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,51.9021429,4.6904306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3285.0
closed,2011,1.0,600000.0,1.0,4.0,55.6760968,12.5683372,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4015.0
operating,2000,1.8055749737853897,15821666.948402228,1.0,8.0,37.3541079,-121.9552356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2010,1.8055749737853897,15821666.948402228,1.4158958061404006,4.0,37.7749295,-122.4194155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2009,1.8055749737853897,15821666.948402228,1.0,1.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,5.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3285.0
operating,2001,1.8055749737853897,15821666.948402228,1.0,2.0,59.4369608,24.7535747,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
operating,2012,1.0,25000.0,1.0,4.0,32.7940463,34.989571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4380.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,4.0,51.454513,-2.58791,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6205.0
operating,2011,1.0,460180.0,1.0,1.0,41.3850639,2.1734035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3285.0
operating,2010,1.8055749737853897,15821666.948402228,1.0,2.0,39.1156615,-77.5636015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11680.0
operating,1970,1.8055749737853897,15821666.948402228,1.4158958061404006,5.0,42.844668,-73.8183804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2010,1.8055749737853897,15821666.948402228,2.0,4.0,50.8503463,4.3517211,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6935.0
operating,2006,2.0,5900000.0,1.0,4.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,4.0,27.950575,-82.4571776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2012,1.0,2000000.0,2.0,4.0,37.4418834,-122.1430195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2004,1.8055749737853897,15821666.948402228,1.4158958061404006,5.0,51.7520209,-1.2577263,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4745.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,1.0,39.849557,-75.3557457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16425.0
operating,2009,1.8055749737853897,15821666.948402228,1.0,1.0,25.790654,-80.1300455,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
operating,2011,1.8055749737853897,15821666.948402228,2.0,4.0,37.7749295,-122.4194155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2000,5.0,59000000.0,3.0,11.0,37.7749295,-122.4194155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,2.0,52.486243,-1.890401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5110.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,2.0,52.205337,0.121817,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
operating,2005,1.0,15270.0,1.0,3.0,34.055103,-117.7499909,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2920.0
acquired,1995,1.0,15821666.948402228,1.4158958061404006,1.0,54.6871555,25.2796514,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3650.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,1.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2920.0
operating,2012,1.0,15821666.948402228,1.0,1.0,37.4274745,-122.169719,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2011,1.0,2700000.0,1.0,2.0,45.4408474,12.3155151,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2003,1.0,54000000.0,1.0,1.0,41.6797578,-87.4944873,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2011,1.0,100000.0,2.0,2.0,41.8781136,-87.6297982,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,4.0,41.353413,-75.7382478,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6935.0
operating,2009,1.8055749737853897,15821666.948402228,1.0,2.0,34.0522342,-118.2436849,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2004,3.0,7616310.0,1.0,3.0,44.977753,-93.2650108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2009,1.0,15821666.948402228,1.0,6.0,37.7749295,-122.4194155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2011,1.0,1399996.0,1.0,3.0,37.7749295,-122.4194155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8030.0
operating,2011,2.0,4000000.0,1.0,1.0,37.566535,126.9779692,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3285.0
operating,2011,1.0,6000000.0,1.0,3.0,42.3600825,-71.0588801,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8030.0
operating,2010,2.0,1800000.0,2.0,4.0,-37.8136276,144.9630576,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4380.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,9.0,59.3293235,18.0685808,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14235.0
operating,2011,2.0,55000000.0,1.0,1.0,40.572603,-74.4926541,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3285.0
operating,2010,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,-37.852,144.998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6570.0
operating,2004,1.8055749737853897,15821666.948402228,1.4158958061404006,5.0,37.7749295,-122.4194155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8030.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,1.0,51.5073907,-0.1276999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4015.0
operating,2010,1.8055749737853897,15821666.948402228,2.0,5.0,43.610769,3.876716,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6935.0
operating,2007,1.8055749737853897,15821666.948402228,1.4158958061404006,13.0,44.4267674,26.1025384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2920.0
operating,2011,1.8055749737853897,15821666.948402228,2.0,2.0,33.7489954,-84.3879824,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2010,1.8055749737853897,15821666.948402228,1.4158958061404006,6.0,48.34667,8.06395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3650.0
operating,1975,1.0,15821666.948402228,2.0,23.0,34.0522342,-118.2436849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2009,1.8055749737853897,15821666.948402228,1.0,2.0,34.0753762,-84.2940899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,1.0,44.977753,-93.2650108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
operating,2006,4.0,56000000.0,2.0,11.0,37.5629917,-122.3255254,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,3.0,52.3702157,4.8951679,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3285.0
operating,1992,1.8055749737853897,15821666.948402228,1.0,1.0,51.5073509,-0.1277583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3285.0
acquired,2006,2.0,2190000.0,2.0,9.0,41.0886216,-74.1435843,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3285.0
operating,2006,1.0,1250000.0,1.0,3.0,-33.892772,18.5149529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12410.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,4.0,47.6062095,-122.3320708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
operating,2010,1.0,100000.0,1.4158958061404006,3.0,37.5078772,15.0830304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4380.0
operating,2010,1.0,132150.0,1.4158958061404006,2.0,52.5200066,13.404954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3285.0
operating,2010,4.0,42500000.0,1.0,9.0,37.7749295,-122.4194155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2011,1.0,15821666.948402228,1.0,2.0,48.4421983,-96.6281069,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3650.0
operating,2002,3.0,26500000.0,1.0,4.0,42.8911782,-75.6412775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6205.0
operating,2009,2.0,22952986.0,1.4158958061404006,4.0,38.0405837,-84.5037164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
operating,2011,1.8055749737853897,15821666.948402228,1.4158958061404006,3.0,40.9806535,-73.6837399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2009,1.0,15821666.948402228,1.4158958061404006,1.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2003,3.0,17635000.0,1.0,4.0,47.6062095,-122.3320708,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6205.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,1.0,27.7172453,85.3239605,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3285.0
operating,2001,5.0,49900000.0,1.0,8.0,37.3541079,-121.9552356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2920.0
operating,2012,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,42.0450722,-87.6876969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5840.0
operating,2011,1.0,200000.0,1.0,1.0,20.9673702,-89.5925857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
operating,2002,1.8055749737853897,15821666.948402228,1.0,1.0,39.8398413,-74.1901399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2920.0
operating,2001,1.8055749737853897,15821666.948402228,1.0,1.0,27.950575,-82.4571776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2005,4.0,17400000.0,2.0,7.0,47.6062095,-122.3320708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2011,1.0,10000000.0,1.0,3.0,37.4418834,-122.1430195,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2006,3.0,11400000.0,1.4158958061404006,4.0,34.0753762,-84.2940899,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,1996,1.8055749737853897,15821666.948402228,1.0,5.0,30.2400058,-81.3852595,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5840.0
operating,2005,2.0,18000000.0,1.4158958061404006,2.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17520.0
operating,2011,2.0,20000000.0,1.4158958061404006,3.0,42.3370413,-71.2092214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
closed,2007,1.0,750000.0,1.4158958061404006,1.0,37.8718992,-122.2585399,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5110.0
operating,2011,1.0,300000.0,1.0,9.0,37.566535,126.9779692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12045.0
operating,2007,1.8055749737853897,15821666.948402228,1.0,1.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2920.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,2.0,37.7749295,-122.4194155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2000,2.0,4400000.0,1.4158958061404006,9.0,38.2493581,-122.0399663,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6935.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,2.0,64.1265206,-21.8174392,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3285.0
operating,2010,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,50.21277,-5.2947749,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8030.0
operating,2010,1.8055749737853897,15821666.948402228,1.4158958061404006,3.0,19.0759837,72.8776559,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4745.0
acquired,2006,1.0,4410000.0,1.0,4.0,37.3541079,-121.9552356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3285.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,2.0,48.856614,2.3522219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5475.0
closed,2012,1.0,15000.0,1.0,2.0,35.1495343,-90.0489801,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2920.0
operating,2010,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,51.2277411,6.7734556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3285.0
operating,2010,2.0,15821666.948402228,1.0,2.0,33.401113,-84.7722109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3650.0
ipo,2004,6.0,87342500.0,3.0,24.0,37.4323341,-121.8995741,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2012,1.8055749737853897,15821666.948402228,2.0,2.0,52.0907374,5.1214201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3285.0
operating,2001,2.0,11800000.0,1.0,6.0,37.4852152,-122.2363548,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
ipo,2004,4.0,70000000.0,2.0,4.0,25.7616798,-80.1917902,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2011,1.8055749737853897,15821666.948402228,1.4158958061404006,3.0,37.7749295,-122.4194155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,1.0,32.715738,-117.1610838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
operating,2012,1.8055749737853897,15821666.948402228,1.0,2.0,39.9205411,-105.0866504,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
closed,2008,1.0,100000.0,1.4158958061404006,7.0,37.566535,126.9779692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3285.0
operating,2012,3.0,12700000.0,2.0,5.0,37.4418834,-122.1430195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2003,4.0,78500000.0,1.0,13.0,52.205337,0.121817,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2010,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,30.267153,-97.7430608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5840.0
operating,2011,2.0,3100000.0,1.0,5.0,37.4418834,-122.1430195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2009,1.8055749737853897,15821666.948402228,1.0,3.0,34.0522342,-118.2436849,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
operating,2004,4.0,50180000.0,5.0,6.0,48.856614,2.3522219,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10585.0
operating,2012,4.0,85000000.0,2.0,7.0,37.3860517,-122.0838511,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,1998,1.0,107000000.0,1.4158958061404006,1.0,38.6270025,-90.1994042,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
operating,2000,2.0,7000000.0,1.0,3.0,38.5815719,-121.4943996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2008,1.0,4000000.0,1.4158958061404006,3.0,33.9533487,-117.3961564,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2008,2.0,1085535.0,1.0,4.0,52.3702157,4.8951679,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3650.0
operating,2003,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,43.0717552,-70.7625532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2005,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,53.474967,-2.213649,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4015.0
operating,2009,3.0,25675000.0,3.0,5.0,37.4418834,-122.1430195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2011,3.0,17997183.0,1.0,10.0,37.4852152,-122.2363548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,1995,1.8055749737853897,15821666.948402228,1.0,4.0,32.715738,-117.1610838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,1980,1.8055749737853897,15821666.948402228,1.0,9.0,32.8140177,-96.9488945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2004,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,53.9579519,10.270284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3285.0
operating,2008,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,40.4167754,-3.7037902,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3650.0
operating,2011,1.0,25000.0,1.0,1.0,41.2084278,-73.8912481,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,1969,1.8055749737853897,15821666.948402228,1.0,2.0,41.9633625,-87.9789562,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2002,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,40.4406248,-79.9958864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5840.0
operating,2007,1.8055749737853897,15821666.948402228,1.0,1.0,38.7521235,-121.2880059,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,1.0,39.9611755,-82.9987942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14235.0
closed,2012,1.0,19000.0,1.0,1.0,40.294186,-74.7249281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3650.0
operating,2012,1.8055749737853897,15821666.948402228,2.0,2.0,38.8816208,-77.0909809,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,1988,1.8055749737853897,15821666.948402228,1.0,2.0,6.244203,-75.5812119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3285.0
operating,1997,1.0,8450000.0,1.0,1.0,33.4941704,-111.9260519,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2009,1.8055749737853897,15821666.948402228,2.0,2.0,49.2827291,-123.1207375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3650.0
